C_SO2_1H,I_SO2_1H,C_NO2_1H,I_NO2_1H,C_PM10_1H,I_PM10_24H_MV,C_CO1_1H,I_CO1_1H,C_O3_1H,I_O3_1H,C_PM25_1H,I_PM25_24H_MV,AQI_,PRIMARY_POLLUTANTS__-,PRIMARY_POLLUTANTS__NO2,"PRIMARY_POLLUTANTS__NO2,PM10","PRIMARY_POLLUTANTS__NO2,PM2.5",PRIMARY_POLLUTANTS__O3-1小时,"PRIMARY_POLLUTANTS__O3-1小时,PM2.5",PRIMARY_POLLUTANTS__PM10,"PRIMARY_POLLUTANTS__PM10,O3-1小时","PRIMARY_POLLUTANTS__PM10,PM2.5",PRIMARY_POLLUTANTS__PM2.5,LEVEL__一级,LEVEL__三级,LEVEL__二级,LEVEL__五级,LEVEL__六级,LEVEL__四级,CATEGORY__严重污染,CATEGORY__中度污染,CATEGORY__优,CATEGORY__良,CATEGORY__轻度污染,CATEGORY__重度污染,COLOR__橙色,COLOR__紫色,COLOR__红色,COLOR__绿色,COLOR__褐红色,COLOR__黄色,STATE__正常,label
22.0,8.0,81.0,41.0,69.0,60.0,1.072,11.0,11.0,4.0,58.0,79.0,79.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,79.0
19.0,7.0,87.0,44.0,61.0,56.0,1.192,12.0,14.0,5.0,51.0,70.0,70.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,70.0
15.0,5.0,94.0,47.0,51.0,51.0,1.179,12.0,30.0,10.0,,,51.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,51.0
6.0,2.0,109.0,55.0,59.0,55.0,1.002,11.0,28.0,9.0,58.0,79.0,79.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,79.0
8.0,3.0,88.0,44.0,66.0,58.0,1.029,11.0,50.0,16.0,45.0,63.0,63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,63.0
11.0,4.0,90.0,45.0,60.0,55.0,0.8140000000000001,9.0,54.0,17.0,41.0,58.0,58.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,58.0
10.0,4.0,92.0,46.0,62.0,56.0,0.8290000000000001,9.0,47.0,15.0,43.0,60.0,60.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,60.0
9.0,3.0,119.0,60.0,72.0,61.0,1.085,11.0,17.0,6.0,52.0,72.0,72.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,72.0
10.0,4.0,107.0,54.0,74.0,62.0,1.031,11.0,20.0,7.0,53.0,73.0,73.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,73.0
8.0,3.0,86.0,43.0,71.0,61.0,0.841,9.0,31.0,10.0,50.0,69.0,69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,69.0
9.0,3.0,62.0,31.0,65.0,58.0,0.76,8.0,56.0,18.0,46.0,64.0,64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,64.0
10.0,4.0,67.0,34.0,72.0,61.0,0.8059999999999999,9.0,44.0,14.0,51.0,70.0,70.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,70.0
12.0,4.0,69.0,35.0,74.0,62.0,0.8079999999999999,9.0,34.0,11.0,55.0,75.0,75.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,75.0
9.0,3.0,84.0,42.0,76.0,63.0,0.912,10.0,16.0,5.0,56.0,77.0,77.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,77.0
11.0,4.0,93.0,47.0,92.0,71.0,1.0759999999999998,11.0,8.0,3.0,68.0,92.0,92.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,92.0
11.0,4.0,78.0,39.0,96.0,73.0,0.92,10.0,12.0,4.0,72.0,97.0,97.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,97.0
10.0,4.0,63.0,32.0,88.0,69.0,0.861,9.0,23.0,8.0,67.0,90.0,90.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,90.0
10.0,4.0,55.0,28.0,79.0,65.0,0.774,8.0,34.0,11.0,60.0,82.0,82.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,82.0
8.0,3.0,72.0,36.0,78.0,64.0,0.767,8.0,14.0,5.0,59.0,80.0,80.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,80.0
7.0,3.0,77.0,39.0,76.0,63.0,0.745,8.0,12.0,4.0,57.0,78.0,78.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,78.0
7.0,3.0,75.0,38.0,79.0,65.0,0.784,8.0,15.0,5.0,59.0,80.0,80.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,80.0
8.0,3.0,74.0,37.0,85.0,68.0,1.02,11.0,9.0,3.0,64.0,87.0,87.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,87.0
10.0,4.0,81.0,41.0,75.0,63.0,1.057,11.0,17.0,6.0,55.0,75.0,75.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,75.0
9.0,3.0,79.0,40.0,66.0,58.0,0.995,10.0,34.0,11.0,47.0,65.0,65.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,65.0
8.0,3.0,79.0,40.0,62.0,56.0,1.007,11.0,52.0,17.0,46.0,64.0,64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,64.0
7.0,3.0,73.0,37.0,61.0,56.0,0.846,9.0,55.0,18.0,43.0,60.0,60.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,60.0
7.0,3.0,72.0,36.0,70.0,60.0,0.8690000000000001,9.0,66.0,21.0,55.0,75.0,75.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,75.0
6.0,2.0,48.0,24.0,68.0,59.0,0.716,8.0,104.0,33.0,56.0,77.0,77.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,77.0
6.0,2.0,40.0,20.0,65.0,58.0,0.642,7.0,116.0,37.0,53.0,73.0,73.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,73.0
7.0,3.0,34.0,17.0,63.0,57.0,0.5820000000000001,6.0,135.0,43.0,51.0,70.0,70.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,70.0
8.0,3.0,36.0,18.0,66.0,58.0,0.5760000000000001,6.0,140.0,44.0,53.0,73.0,73.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,73.0
8.0,3.0,32.0,16.0,61.0,56.0,0.599,6.0,123.0,39.0,48.0,67.0,67.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,67.0
7.0,3.0,34.0,17.0,49.0,49.0,0.66,7.0,118.0,37.0,37.0,53.0,53.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,53.0
7.0,3.0,85.0,43.0,55.0,53.0,0.884,9.0,51.0,16.0,42.0,59.0,59.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,59.0
7.0,3.0,95.0,48.0,62.0,56.0,0.855,9.0,36.0,12.0,48.0,67.0,67.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,67.0
9.0,3.0,124.0,62.0,70.0,60.0,1.109,12.0,8.0,3.0,53.0,73.0,73.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,73.0
8.0,3.0,121.0,61.0,76.0,63.0,1.158,12.0,8.0,3.0,59.0,80.0,80.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,80.0
9.0,3.0,90.0,45.0,69.0,60.0,0.816,9.0,23.0,8.0,54.0,74.0,74.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,74.0
8.0,3.0,109.0,55.0,86.0,68.0,1.117,12.0,8.0,3.0,67.0,90.0,90.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,90.0
9.0,3.0,100.0,50.0,93.0,72.0,1.084,11.0,8.0,3.0,72.0,97.0,97.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,97.0
9.0,3.0,94.0,47.0,99.0,75.0,1.051,11.0,8.0,3.0,77.0,103.0,103.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,103.0
9.0,3.0,91.0,46.0,103.0,77.0,1.031,11.0,8.0,3.0,81.0,108.0,108.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,108.0
10.0,4.0,74.0,37.0,128.0,89.0,1.035,11.0,8.0,3.0,,,89.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,89.0
10.0,4.0,72.0,36.0,124.0,87.0,1.033,11.0,8.0,3.0,,,87.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,87.0
11.0,4.0,65.0,33.0,105.0,78.0,1.038,11.0,8.0,3.0,80.0,107.0,107.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,107.0
12.0,4.0,57.0,29.0,88.0,69.0,1.168,12.0,8.0,3.0,67.0,90.0,90.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,90.0
12.0,4.0,57.0,29.0,96.0,73.0,1.3030000000000002,14.0,9.0,3.0,69.0,93.0,93.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,93.0
12.0,4.0,68.0,34.0,131.0,91.0,1.4240000000000002,15.0,15.0,5.0,106.0,139.0,139.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,139.0
11.0,4.0,62.0,31.0,128.0,89.0,0.985,10.0,60.0,19.0,109.0,143.0,143.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,143.0
9.0,3.0,41.0,21.0,99.0,75.0,0.758,8.0,103.0,33.0,84.0,112.0,112.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,112.0
7.0,3.0,42.0,21.0,95.0,73.0,0.747,8.0,115.0,36.0,80.0,107.0,107.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,107.0
8.0,3.0,30.0,15.0,77.0,64.0,0.659,7.0,123.0,39.0,63.0,85.0,85.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,85.0
8.0,3.0,30.0,15.0,68.0,59.0,0.615,7.0,130.0,41.0,54.0,74.0,74.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,74.0
6.0,2.0,32.0,16.0,65.0,58.0,0.604,7.0,134.0,42.0,51.0,70.0,70.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,70.0
6.0,2.0,58.0,29.0,67.0,59.0,0.711,8.0,87.0,28.0,51.0,70.0,70.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,70.0
7.0,3.0,52.0,26.0,59.0,55.0,0.735,8.0,88.0,28.0,44.0,62.0,62.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,62.0
8.0,3.0,59.0,30.0,59.0,55.0,0.7509999999999999,8.0,69.0,22.0,46.0,64.0,64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,64.0
7.0,3.0,67.0,34.0,67.0,59.0,0.88,9.0,50.0,16.0,53.0,73.0,73.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,73.0
7.0,3.0,65.0,33.0,91.0,71.0,0.831,9.0,46.0,15.0,73.0,98.0,98.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,98.0
6.0,2.0,54.0,27.0,94.0,72.0,0.794,8.0,62.0,20.0,77.0,103.0,103.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,103.0
7.0,3.0,52.0,26.0,81.0,66.0,0.773,8.0,65.0,21.0,66.0,89.0,89.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,89.0
9.0,3.0,67.0,34.0,77.0,64.0,0.78,8.0,42.0,14.0,63.0,85.0,85.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,85.0
9.0,3.0,89.0,45.0,91.0,71.0,0.868,9.0,11.0,4.0,73.0,98.0,98.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,98.0
9.0,3.0,73.0,37.0,104.0,77.0,0.914,10.0,15.0,5.0,85.0,113.0,113.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,113.0
7.0,3.0,75.0,38.0,108.0,79.0,0.926,10.0,9.0,3.0,88.0,117.0,117.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,117.0
9.0,3.0,77.0,39.0,107.0,79.0,0.8859999999999999,9.0,8.0,3.0,88.0,117.0,117.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,117.0
9.0,3.0,77.0,39.0,107.0,79.0,0.888,9.0,8.0,3.0,86.0,114.0,114.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,114.0
9.0,3.0,77.0,39.0,109.0,80.0,0.8909999999999999,9.0,8.0,3.0,87.0,115.0,115.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,115.0
10.0,4.0,77.0,39.0,109.0,80.0,0.903,10.0,8.0,3.0,86.0,114.0,114.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,114.0
10.0,4.0,78.0,39.0,110.0,80.0,0.905,10.0,9.0,3.0,87.0,115.0,115.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,115.0
11.0,4.0,78.0,39.0,112.0,81.0,0.989,10.0,9.0,3.0,91.0,120.0,120.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,120.0
13.0,5.0,82.0,41.0,115.0,83.0,1.259,13.0,10.0,4.0,93.0,123.0,123.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,123.0
17.0,6.0,80.0,40.0,124.0,87.0,1.195,12.0,13.0,5.0,99.0,130.0,130.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,130.0
16.0,6.0,82.0,41.0,136.0,93.0,1.204,13.0,13.0,5.0,105.0,138.0,138.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,138.0
13.0,5.0,85.0,43.0,143.0,97.0,1.268,13.0,17.0,6.0,115.0,150.0,150.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,150.0
12.0,4.0,63.0,32.0,108.0,79.0,0.918,10.0,45.0,15.0,89.0,118.0,118.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,118.0
10.0,4.0,67.0,34.0,116.0,83.0,0.959,10.0,41.0,13.0,95.0,125.0,125.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,125.0
11.0,4.0,87.0,44.0,164.0,107.0,1.097,11.0,17.0,6.0,135.0,179.0,179.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,179.0
12.0,4.0,77.0,39.0,166.0,108.0,1.006,11.0,24.0,8.0,137.0,182.0,182.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,182.0
12.0,4.0,83.0,42.0,160.0,105.0,1.046,11.0,16.0,5.0,132.0,175.0,175.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,175.0
13.0,5.0,78.0,39.0,146.0,98.0,1.064,11.0,12.0,4.0,122.0,160.0,160.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,160.0
12.0,4.0,73.0,37.0,114.0,82.0,1.075,11.0,10.0,4.0,94.0,124.0,124.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,124.0
10.0,4.0,71.0,36.0,97.0,74.0,0.989,10.0,14.0,5.0,79.0,105.0,105.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,105.0
8.0,3.0,59.0,30.0,89.0,70.0,0.903,10.0,30.0,10.0,72.0,97.0,97.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,97.0
9.0,3.0,53.0,27.0,86.0,68.0,0.863,9.0,37.0,12.0,71.0,95.0,95.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,95.0
8.0,3.0,57.0,29.0,87.0,69.0,0.845,9.0,34.0,11.0,71.0,95.0,95.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,95.0
8.0,3.0,52.0,26.0,85.0,68.0,0.807,9.0,38.0,12.0,69.0,93.0,93.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,93.0
9.0,3.0,56.0,28.0,85.0,68.0,0.8079999999999999,9.0,32.0,10.0,69.0,93.0,93.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,93.0
10.0,4.0,75.0,38.0,88.0,69.0,0.7859999999999999,8.0,10.0,4.0,71.0,95.0,95.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,95.0
10.0,4.0,80.0,40.0,85.0,68.0,0.807,9.0,8.0,3.0,67.0,90.0,90.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,90.0
9.0,3.0,76.0,38.0,88.0,69.0,0.861,9.0,9.0,3.0,68.0,92.0,92.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,92.0
10.0,4.0,68.0,34.0,90.0,70.0,0.856,9.0,12.0,4.0,70.0,94.0,94.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,94.0
11.0,4.0,67.0,34.0,93.0,72.0,0.907,10.0,10.0,4.0,74.0,99.0,99.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,99.0
10.0,4.0,70.0,35.0,86.0,68.0,0.893,9.0,11.0,4.0,68.0,92.0,92.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,92.0
10.0,4.0,75.0,38.0,92.0,71.0,1.178,12.0,9.0,3.0,72.0,97.0,97.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,97.0
11.0,4.0,80.0,40.0,97.0,74.0,1.3130000000000002,14.0,11.0,4.0,75.0,100.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,100.0
11.0,4.0,85.0,43.0,100.0,75.0,1.414,15.0,12.0,4.0,78.0,104.0,104.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,104.0
12.0,4.0,85.0,43.0,118.0,84.0,1.517,16.0,11.0,4.0,91.0,120.0,120.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,120.0
11.0,4.0,93.0,47.0,115.0,83.0,1.464,15.0,15.0,5.0,90.0,119.0,119.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,119.0
12.0,4.0,89.0,45.0,99.0,75.0,1.19,12.0,29.0,10.0,79.0,105.0,105.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,105.0
11.0,4.0,90.0,45.0,104.0,77.0,1.175,12.0,29.0,10.0,83.0,110.0,110.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,110.0
11.0,4.0,94.0,47.0,108.0,79.0,1.198,12.0,26.0,9.0,86.0,114.0,114.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,114.0
10.0,4.0,99.0,50.0,104.0,77.0,1.106,12.0,24.0,8.0,80.0,107.0,107.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,107.0
11.0,4.0,103.0,52.0,100.0,75.0,1.028,11.0,17.0,6.0,77.0,103.0,103.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,103.0
11.0,4.0,102.0,51.0,111.0,81.0,1.008,11.0,19.0,6.0,87.0,115.0,115.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,115.0
12.0,4.0,108.0,54.0,122.0,86.0,1.101,12.0,11.0,4.0,96.0,127.0,127.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,127.0
11.0,4.0,106.0,53.0,124.0,87.0,1.126,12.0,9.0,3.0,97.0,128.0,128.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,128.0
12.0,4.0,104.0,52.0,124.0,87.0,1.223,13.0,9.0,3.0,96.0,127.0,127.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,127.0
13.0,5.0,121.0,61.0,137.0,94.0,1.639,17.0,9.0,3.0,102.0,134.0,134.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,134.0
14.0,5.0,126.0,63.0,142.0,96.0,1.723,18.0,9.0,3.0,105.0,138.0,138.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,138.0
14.0,5.0,121.0,61.0,144.0,97.0,1.648,17.0,9.0,3.0,108.0,142.0,142.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,142.0
15.0,5.0,125.0,63.0,172.0,111.0,2.019,21.0,9.0,3.0,124.0,163.0,163.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,163.0
17.0,6.0,111.0,56.0,177.0,114.0,1.866,19.0,9.0,3.0,133.0,176.0,176.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,176.0
17.0,6.0,93.0,47.0,163.0,107.0,1.519,16.0,8.0,3.0,124.0,163.0,163.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,163.0
16.0,6.0,82.0,41.0,147.0,99.0,1.372,14.0,8.0,3.0,114.0,149.0,149.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,149.0
15.0,5.0,72.0,36.0,134.0,92.0,1.298,13.0,8.0,3.0,104.0,137.0,137.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,137.0
15.0,5.0,70.0,35.0,139.0,95.0,1.357,14.0,8.0,3.0,107.0,140.0,140.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,140.0
